## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT /mnt/c/Stages/StageESCAPE/PlasmoMut/output/bam/112313321776_S1_L001.sorted.bam --OUTPUT /mnt/c/Stages/StageESCAPE/PlasmoMut/output/bam/112313321776_S1_L001.sorted.dedup.bam --METRICS_FILE /mnt/c/Stages/StageESCAPE/PlasmoMut/output/bam/112313321776_S1_L001.sorted.metrics.txt --REMOVE_DUPLICATES true --VALIDATION_STRINGENCY LENIENT --CREATE_INDEX true --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --FLOW_MODE false --FLOW_DUP_STRATEGY FLOW_QUALITY_SUM_STRATEGY --FLOW_USE_END_IN_UNPAIRED_READS false --FLOW_USE_UNPAIRED_CLIPPED_END false --FLOW_UNPAIRED_END_UNCERTAINTY 0 --FLOW_UNPAIRED_START_UNCERTAINTY 0 --FLOW_SKIP_FIRST_N_FLOWS 0 --FLOW_Q_IS_KNOWN_END false --FLOW_EFFECTIVE_QUALITY_THRESHOLD 15 --ADD_PG_TAG_TO_READS true --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_MD5_FILE false --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Thu Aug 21 01:34:53 EEST 2025

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
WGA	392	31750	257	4456	248	20173	2	0.635353	12587

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	optical_sets	non_optical_sets
87.0	1.087242	1	0	1
88.0	1.087242	0	0	0
89.0	1.087242	0	0	0
90.0	1.087242	0	0	0
91.0	1.087242	1	0	1
92.0	1.087242	0	0	0
93.0	1.087242	0	0	0
94.0	1.087242	0	0	0
95.0	1.087242	1	0	1
96.0	1.087242	0	0	0
97.0	1.087242	0	0	0
98.0	1.087242	0	0	0
99.0	1.087242	2	0	2
100.0	1.087242	0	0	0
106.0	0	1	0	1
107.0	0	1	0	1
109.0	0	2	0	2
111.0	0	1	0	1
116.0	0	1	0	1
119.0	0	1	0	1
120.0	0	1	0	1
122.0	0	1	0	1
123.0	0	1	0	1
124.0	0	1	0	1
137.0	0	1	0	1
141.0	0	1	0	1
145.0	0	1	0	1
148.0	0	1	0	1
152.0	0	1	0	1
163.0	0	1	0	1
170.0	0	1	0	1
178.0	0	1	0	1
187.0	0	1	0	1
192.0	0	1	0	1
193.0	0	1	0	1
194.0	0	1	0	1
205.0	0	1	0	1

